rank,title,singer,album,date,like,year,month,day,week,season
97,Fire,세븐틴 (SEVENTEEN),SEVENTEEN 10th Mini Album ‘FML',2023.05.08,53810,2023,5,8,2,0
98,HOT,세븐틴 (SEVENTEEN),SEVENTEEN 4th Album 'Face the Sun',2023.05.08,132837,2023,5,8,2,0
99,That’s Not How This Works (feat. Dan + Shay),Charlie Puth,That’s Not How This Works (feat. Dan + Shay),2023.05.08,86165,2023,5,8,2,0
100,잠깐 시간 될까,이무진,잠깐 시간 될까,2023.05.08,69287,2023,5,8,2,0
12,Heaven(2023),임재현,시작은 첫키스 OST Part.1,2023.05.15,41183,2023,5,15,3,0
16,Cupid,FIFTY FIFTY,The Beginning: Cupid,2023.05.15,120581,2023,5,15,3,0
21,빛이 나는 너에게,던 (DAWN),빛이 나는 너에게,2023.05.15,88221,2023,5,15,3,0
22,FRIEND THE END,볼빨간사춘기,사랑.zip,2023.05.15,47939,2023,5,15,3,0
24,안녕이라고 말하지마,V.O.S,안녕이라고 말하지마,2023.05.15,19162,2023,5,15,3,0
25,ANTIFRAGILE,LE SSERAFIM (르세라핌),ANTIFRAGILE,2023.05.15,171358,2023,5,15,3,0
29,NIGHT DANCER,imase,NIGHT DANCER,2023.05.15,123989,2023,5,15,3,0
30,CHRISTIAN,Zior Park,WHERE DOES SASQUATCH LIVE? PART 1,2023.05.15,80644,2023,5,15,3,0
31,Allergy,(여자)아이들,I feel,2023.05.15,70604,2023,5,15,3,0
32,나의 바람 (Wind And Wish),비투비,WIND AND WISH,2023.05.15,63781,2023,5,15,3,0
35,사람 Pt.2 (feat. 아이유),Agust D,D-DAY,2023.05.15,81464,2023,5,15,3,0
36,Love Me Like This,NMIXX,expérgo,2023.05.15,63932,2023,5,15,3,0
37,KNOCK,이채연,Over The Moon,2023.05.15,43372,2023,5,15,3,0
38,F*ck My Life,세븐틴 (SEVENTEEN),SEVENTEEN 10th Mini Album ‘FML',2023.05.15,90752,2023,5,15,3,0
40,사랑하기 싫어,지아,사랑하기 싫어,2023.05.15,41936,2023,5,15,3,0
42,Thirsty,aespa,MY WORLD - The 3rd Mini Album,2023.05.15,76237,2023,5,15,3,0
43,Nxde,(여자)아이들,I love,2023.05.15,163800,2023,5,15,3,0
46,Nostalgia,우디 (Woody),Nostalgia,2023.05.15,48069,2023,5,15,3,0
48,That's Hilarious,Charlie Puth,CHARLIE,2023.05.15,180331,2023,5,15,3,0
49,그라데이션,10CM,5.3,2023.05.15,167924,2023,5,15,3,0
50,Candy,NCT DREAM,Candy - Winter Special Mini Album,2023.05.15,177597,2023,5,15,3,0
51,Monologue,테이,Monologue,2023.05.15,94210,2023,5,15,3,0
52,TOMBOY,(여자)아이들,I NEVER DIE,2023.05.15,243127,2023,5,15,3,0
54,Say I Love You,우디 (Woody),Say I Love You (Re : WIND 4MEN Vol.04),2023.05.15,82294,2023,5,15,3,0
56,Shut Down,BLACKPINK,BORN PINK,2023.05.15,125901,2023,5,15,3,0
58,발걸음,DK(디셈버),발걸음,2023.05.15,18586,2023,5,15,3,0
59,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),정이라고 하자,2023.05.15,223059,2023,5,15,3,0
60,내가 아니라도,주호,내가 아니라도,2023.05.15,109338,2023,5,15,3,0
61,FEARLESS,LE SSERAFIM (르세라핌),FEARLESS,2023.05.15,119133,2023,5,15,3,0
62,ELEVEN,IVE (아이브),ELEVEN,2023.05.15,192152,2023,5,15,3,0
63,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),스트릿 맨 파이터(SMF) Original Vol.3 (계급미션),2023.05.15,149772,2023,5,15,3,0
64,잠깐 시간 될까,이무진,잠깐 시간 될까,2023.05.15,69287,2023,5,15,3,0
65,부동의 첫사랑,10CM,5.4 [부동의 첫사랑],2023.05.15,43973,2023,5,15,3,0
67,Salty & Sweet,aespa,MY WORLD - The 3rd Mini Album,2023.05.15,33603,2023,5,15,3,0
68,Pink Venom,BLACKPINK,BORN PINK,2023.05.15,160163,2023,5,15,3,0
69,Like Crazy,지민,FACE,2023.05.15,72881,2023,5,15,3,0
70,그때 그 순간 그대로 (그그그),WSG워너비 (가야G),WSG워너비 1집,2023.05.15,132560,2023,5,15,3,0
71,VIBE (feat. Jimin of BTS),태양,VIBE (feat. Jimin of BTS),2023.05.15,100551,2023,5,15,3,0
72,밤이 무서워요 (Lonely Night),주주 시크릿,밤이 무서워요 (Lonely Night),2023.05.15,31402,2023,5,15,3,0
75,나의 마음에 (Seed),태양,Down to Earth,2023.05.15,33582,2023,5,15,3,0
76,오르트구름,윤하 (YOUNHA),YOUNHA 6th Album 'END THEORY',2023.05.15,122904,2023,5,15,3,0
79,나비무덤,포맨 (4MEN),나비무덤,2023.05.15,23444,2023,5,15,3,0
81,Permission to Dance,방탄소년단,Butter / Permission to Dance,2023.05.15,230596,2023,5,15,3,0
82,먼지,세븐틴 (SEVENTEEN),SEVENTEEN 10th Mini Album ‘FML',2023.05.15,65891,2023,5,15,3,0
83,가질 수 없는 너,#안녕,가질 수 없는 너,2023.05.15,21657,2023,5,15,3,0
84,Cookie,NewJeans,NewJeans 1st EP 'New Jeans',2023.05.15,144749,2023,5,15,3,0
86,Perfume,NCT 도재정,Perfume - The 1st Mini Album,2023.05.15,64797,2023,5,15,3,0
87,너를 보는게 지친 하루에,송하예,너를 보는게 지친 하루에,2023.05.15,25964,2023,5,15,3,0
88,The Planet,방탄소년단,The Planet,2023.05.15,44508,2023,5,15,3,0
91,Off My Face,Justin Bieber,Justice (The Complete Edition),2023.05.15,190151,2023,5,15,3,0
92,on the street (with J. Cole),"j-hope, J. Cole",on the street (with J. Cole),2023.05.15,60660,2023,5,15,3,0
94,That’s Not How This Works (feat. Dan + Shay),Charlie Puth,That’s Not How This Works (feat. Dan + Shay),2023.05.15,86165,2023,5,15,3,0
95,April shower,세븐틴 (SEVENTEEN),SEVENTEEN 10th Mini Album ‘FML',2023.05.15,57003,2023,5,15,3,0
96,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack] (Feat. FIFA Sound),"정국, 방탄소년단",Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],2023.05.15,137156,2023,5,15,3,0
97,Zero,NewJeans,Zero,2023.05.15,51175,2023,5,15,3,0
98,나의 X에게,경서,나의 X에게,2023.05.15,151823,2023,5,15,3,0
99,愛を伝えたいだとか / Ai Wo Tsutaetaidatoka (사랑을 전하고 싶다든가),aimyon,靑春のエキサイトメント / Seishunno Excitement (청춘의 Excitement) (Excitement of Youth),2023.05.15,78243,2023,5,15,3,0
100,Welcome To MY World (Feat. nævis),aespa,MY WORLD - The 3rd Mini Album,2023.05.15,33227,2023,5,15,3,0
13,Cupid,FIFTY FIFTY,The Beginning: Cupid,2023.05.22,120581,2023,5,22,4,0
15,Heaven(2023),임재현,시작은 첫키스 OST Part.1,2023.05.22,41183,2023,5,22,4,0
17,Allergy,(여자)아이들,I feel,2023.05.22,70604,2023,5,22,4,0
22,안녕이라고 말하지마,V.O.S,안녕이라고 말하지마,2023.05.22,19162,2023,5,22,4,0
25,ANTIFRAGILE,LE SSERAFIM (르세라핌),ANTIFRAGILE,2023.05.22,171358,2023,5,22,4,0
26,빛이 나는 너에게,던 (DAWN),빛이 나는 너에게,2023.05.22,88221,2023,5,22,4,0
29,Thirsty,aespa,MY WORLD - The 3rd Mini Album,2023.05.22,76237,2023,5,22,4,0
30,NIGHT DANCER,imase,NIGHT DANCER,2023.05.22,123989,2023,5,22,4,0
31,나의 바람 (Wind And Wish),비투비,WIND AND WISH,2023.05.22,63781,2023,5,22,4,0
32,FRIEND THE END,볼빨간사춘기,사랑.zip,2023.05.22,47939,2023,5,22,4,0
33,CHRISTIAN,Zior Park,WHERE DOES SASQUATCH LIVE? PART 1,2023.05.22,80644,2023,5,22,4,0
35,잠깐 시간 될까,이무진,잠깐 시간 될까,2023.05.22,69287,2023,5,22,4,0
38,KNOCK,이채연,Over The Moon,2023.05.22,43372,2023,5,22,4,0
39,Love Me Like This,NMIXX,expérgo,2023.05.22,63932,2023,5,22,4,0
40,사랑하기 싫어,지아,사랑하기 싫어,2023.05.22,41936,2023,5,22,4,0
41,부동의 첫사랑,10CM,5.4 [부동의 첫사랑],2023.05.22,43973,2023,5,22,4,0
43,Nxde,(여자)아이들,I love,2023.05.22,163800,2023,5,22,4,0
44,사람 Pt.2 (feat. 아이유),Agust D,D-DAY,2023.05.22,81464,2023,5,22,4,0
45,Salty & Sweet,aespa,MY WORLD - The 3rd Mini Album,2023.05.22,33603,2023,5,22,4,0
47,TOMBOY,(여자)아이들,I NEVER DIE,2023.05.22,243127,2023,5,22,4,0
48,Monologue,테이,Monologue,2023.05.22,94210,2023,5,22,4,0
50,That's Hilarious,Charlie Puth,CHARLIE,2023.05.22,180331,2023,5,22,4,0
52,그라데이션,10CM,5.3,2023.05.22,167924,2023,5,22,4,0
54,Candy,NCT DREAM,Candy - Winter Special Mini Album,2023.05.22,177597,2023,5,22,4,0
56,Say I Love You,우디 (Woody),Say I Love You (Re : WIND 4MEN Vol.04),2023.05.22,82294,2023,5,22,4,0
57,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),정이라고 하자,2023.05.22,223059,2023,5,22,4,0
58,Nostalgia,우디 (Woody),Nostalgia,2023.05.22,48069,2023,5,22,4,0
60,내가 아니라도,주호,내가 아니라도,2023.05.22,109338,2023,5,22,4,0
61,Shut Down,BLACKPINK,BORN PINK,2023.05.22,125901,2023,5,22,4,0
63,ELEVEN,IVE (아이브),ELEVEN,2023.05.22,192152,2023,5,22,4,0
64,FEARLESS,LE SSERAFIM (르세라핌),FEARLESS,2023.05.22,119133,2023,5,22,4,0
65,F*ck My Life,세븐틴 (SEVENTEEN),SEVENTEEN 10th Mini Album ‘FML',2023.05.22,90752,2023,5,22,4,0
66,발걸음,DK(디셈버),발걸음,2023.05.22,18586,2023,5,22,4,0
67,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),스트릿 맨 파이터(SMF) Original Vol.3 (계급미션),2023.05.22,149772,2023,5,22,4,0
68,한사람만 (2023) (여름날 우리 X 이홍기 (FT아일랜드)),이홍기 (FT아일랜드),한사람만 (2023) (여름날 우리 X 이홍기 (FT아일랜드)),2023.05.22,13801,2023,5,22,4,0
69,Pink Venom,BLACKPINK,BORN PINK,2023.05.22,160163,2023,5,22,4,0
70,그때 그 순간 그대로 (그그그),WSG워너비 (가야G),WSG워너비 1집,2023.05.22,132560,2023,5,22,4,0
72,오르트구름,윤하 (YOUNHA),YOUNHA 6th Album 'END THEORY',2023.05.22,122904,2023,5,22,4,0
73,Like Crazy,지민,FACE,2023.05.22,72881,2023,5,22,4,0
76,VIBE (feat. Jimin of BTS),태양,VIBE (feat. Jimin of BTS),2023.05.22,100551,2023,5,22,4,0
78,That’s Not How This Works (feat. Dan + Shay),Charlie Puth,That’s Not How This Works (feat. Dan + Shay),2023.05.22,86165,2023,5,22,4,0
79,"우리 사랑 이대로 (여름날 우리 X 규현 (KYUHYUN), 정은지)","규현 (KYUHYUN), 정은지","우리 사랑 이대로 (여름날 우리 X 규현 (KYUHYUN), 정은지)",2023.05.22,16512,2023,5,22,4,0
80,The Planet,방탄소년단,The Planet,2023.05.22,44508,2023,5,22,4,0
82,밤이 무서워요 (Lonely Night),주주 시크릿,밤이 무서워요 (Lonely Night),2023.05.22,31402,2023,5,22,4,0
85,Permission to Dance,방탄소년단,Butter / Permission to Dance,2023.05.22,230596,2023,5,22,4,0
86,나의 마음에 (Seed),태양,Down to Earth,2023.05.22,33582,2023,5,22,4,0
89,Cookie,NewJeans,NewJeans 1st EP 'New Jeans',2023.05.22,144749,2023,5,22,4,0
91,나비무덤,포맨 (4MEN),나비무덤,2023.05.22,23444,2023,5,22,4,0
92,Off My Face,Justin Bieber,Justice (The Complete Edition),2023.05.22,190151,2023,5,22,4,0
93,나의 X에게,경서,나의 X에게,2023.05.22,151823,2023,5,22,4,0
94,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack] (Feat. FIFA Sound),"정국, 방탄소년단",Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],2023.05.22,137156,2023,5,22,4,0
95,가질 수 없는 너,#안녕,가질 수 없는 너,2023.05.22,21657,2023,5,22,4,0
96,on the street (with J. Cole),"j-hope, J. Cole",on the street (with J. Cole),2023.05.22,60660,2023,5,22,4,0
97,너를 보는게 지친 하루에,송하예,너를 보는게 지친 하루에,2023.05.22,25964,2023,5,22,4,0
98,Candy (Feat. Zion.T),박재범,Candy,2023.05.22,19766,2023,5,22,4,0
99,Perfume,NCT 도재정,Perfume - The 1st Mini Album,2023.05.22,64797,2023,5,22,4,0
100,먼지,세븐틴 (SEVENTEEN),SEVENTEEN 10th Mini Album ‘FML',2023.05.22,65891,2023,5,22,4,0
1,Perfect Night,LE SSERAFIM (르세라핌),Perfect Night,2023.12.04,114191,2023,12,4,1,1
2,Drama,aespa,Drama - The 4th Mini Album,2023.12.04,85817,2023,12,4,1,1
3,Baddie,IVE (아이브),I'VE MINE,2023.12.04,68660,2023,12,4,1,1
4,To. X,태연 (TAEYEON),To. X - The 5th Mini Album,2023.12.04,143933,2023,12,4,1,1
5,Love Lee,AKMU (악뮤),Love Lee,2023.12.04,121203,2023,12,4,1,1
7,You & Me,제니 (JENNIE),JENNIE Special Single [You & Me],2023.12.04,69423,2023,12,4,1,1
8,Seven (feat. Latto) - Clean Ver.,정국,Seven (feat. Latto) - Clean Ver.,2023.12.04,208123,2023,12,4,1,1
9,후라이의 꿈,AKMU (악뮤),Love Lee,2023.12.04,125291,2023,12,4,1,1
10,인사,범진,인사,2023.12.04,107861,2023,12,4,1,1
11,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2023.12.04,287039,2023,12,4,1,1
13,"Smoke (Prod. Dynamicduo, Padi)","다이나믹 듀오, 이영지",스트릿 우먼 파이터2(SWF2) 계급미션,2023.12.04,58526,2023,12,4,1,1
14,Either Way,IVE (아이브),I'VE MINE,2023.12.04,75890,2023,12,4,1,1
15,Super Shy,NewJeans,NewJeans 2nd EP 'Get Up',2023.12.04,162158,2023,12,4,1,1
16,사막에서 꽃을 피우듯,우디 (Woody),사막에서 꽃을 피우듯,2023.12.04,85750,2023,12,4,1,1
17,ETA,NewJeans,NewJeans 2nd EP 'Get Up',2023.12.04,120581,2023,12,4,1,1
18,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),2023.12.04,98250,2023,12,4,1,1
19,Standing Next to You,정국,GOLDEN,2023.12.04,69126,2023,12,4,1,1
20,Get A Guitar,RIIZE,Get A Guitar,2023.12.04,90308,2023,12,4,1,1
21,별 떨어진다 (I Do),디오 (D.O.),기대 - The 2nd Mini Album,2023.12.04,76423,2023,12,4,1,1
23,Chill Kill,Red Velvet (레드벨벳),Chill Kill - The 3rd Album,2023.12.04,42790,2023,12,4,1,1
24,All I Want for Christmas Is You,Mariah Carey,Merry Christmas (Deluxe Anniversary Edition),2023.12.04,236566,2023,12,4,1,1
28,Fast Forward,전소미,GAME PLAN,2023.12.04,76086,2023,12,4,1,1
29,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴,"잘 지내자, 우리 (여름날 우리 X 로이킴)",2023.12.04,79716,2023,12,4,1,1
31,음악의 신,세븐틴 (SEVENTEEN),SEVENTEEN 11th Mini Album ‘SEVENTEENTH HEAVEN',2023.12.04,89122,2023,12,4,1,1
32,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2023.12.04,265321,2023,12,4,1,1
33,Off The Record,IVE (아이브),I'VE MINE,2023.12.04,57438,2023,12,4,1,1
34,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,2023.12.04,436857,2023,12,4,1,1
35,Santa Tell Me,Ariana Grande,Santa Tell Me,2023.12.04,246443,2023,12,4,1,1
36,잠시라도 우리,"성시경, 나얼",잠시라도 우리,2023.12.04,39656,2023,12,4,1,1
37,I Love My Body,화사 (HWASA),I Love My Body,2023.12.04,34652,2023,12,4,1,1
41,GODS,"NewJeans, League of Legends",2023 리그 오브 레전드 월드 챔피언십 주제곡,2023.12.04,46174,2023,12,4,1,1
45,Bubble,STAYC(스테이씨),TEENFRESH,2023.12.04,57796,2023,12,4,1,1
46,Steal The Show (From “엘리멘탈”),Lauv,Steal The Show (From “엘리멘탈”),2023.12.04,172299,2023,12,4,1,1
54,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, VIXX (빅스)",Jelly Christmas 2012 HEART PROJECT,2023.12.04,171262,2023,12,4,1,1
59,Last Christmas,Ariana Grande,Christmas Kisses,2023.12.04,70453,2023,12,4,1,1
61,나에게 그대만이,탑현,나에게 그대만이,2023.12.04,51314,2023,12,4,1,1
63,Discord,QWER,1st Single Album 'Harmony from Discord',2023.12.04,56143,2023,12,4,1,1
64,DIE 4 YOU,DEAN,4:44,2023.12.04,53459,2023,12,4,1,1
65,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,Real,2023.12.04,180205,2023,12,4,1,1
66,비의 랩소디,임재현,비의 랩소디,2023.12.04,68932,2023,12,4,1,1
68,Do or Die,임영웅,Do or Die,2023.12.04,42018,2023,12,4,1,1
70,Summer (Feat. BE’O (비오)),Paul Blanco,Summer,2023.12.04,133867,2023,12,4,1,1
71,"밤, 바다",최유리,여행: 플리(playlist) OST Part.2,2023.12.04,33825,2023,12,4,1,1
74,모래 알갱이,임영웅,모래 알갱이,2023.12.04,59564,2023,12,4,1,1
80,"이쁜 여자가 좋더라 (Feat. Gist, Jayci yucca)",릴러말즈 (Leellamarz),인생은 한번이야,2023.12.04,30489,2023,12,4,1,1
81,3D (feat. Jack Harlow),"정국, Jack Harlow",3D (feat. Jack Harlow),2023.12.04,59980,2023,12,4,1,1
83,숲,최유리,유영,2023.12.04,113667,2023,12,4,1,1
85,Vancouver 2,BIG Naughty (서동현),ICN > YVR,2023.12.04,45003,2023,12,4,1,1
86,지극히 사적인 얘기,다비치,지극히 사적인 얘기,2023.12.04,13838,2023,12,4,1,1
88,Still With You,정국,Still With You,2023.12.04,125917,2023,12,4,1,1
89,미쳐버리겠다 (MAD),BE'O (비오),미쳐버리겠다 (MAD),2023.12.04,22574,2023,12,4,1,1
90,Yes or No,정국,GOLDEN,2023.12.04,38696,2023,12,4,1,1
93,New Jeans,NewJeans,NewJeans 2nd EP 'Get Up',2023.12.04,85271,2023,12,4,1,1
96,사실말야내가말야그게그러니까말이야,케이시 (Kassy),사실말야내가말야그게그러니까말이야,2023.12.04,40569,2023,12,4,1,1
98,달빛에 그려지는,미연 ((여자)아이들),연인 OST Part.4,2023.12.04,38275,2023,12,4,1,1
1,Perfect Night,LE SSERAFIM (르세라핌),Perfect Night,2023.12.11,114191,2023,12,11,2,1
2,Drama,aespa,Drama - The 4th Mini Album,2023.12.11,85817,2023,12,11,2,1
3,To. X,태연 (TAEYEON),To. X - The 5th Mini Album,2023.12.11,143933,2023,12,11,2,1
4,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2023.12.11,287039,2023,12,11,2,1
5,Baddie,IVE (아이브),I'VE MINE,2023.12.11,68660,2023,12,11,2,1
7,Love Lee,AKMU (악뮤),Love Lee,2023.12.11,121203,2023,12,11,2,1
8,인사,범진,인사,2023.12.11,107861,2023,12,11,2,1
9,Seven (feat. Latto) - Clean Ver.,정국,Seven (feat. Latto) - Clean Ver.,2023.12.11,208123,2023,12,11,2,1
10,You & Me,제니 (JENNIE),JENNIE Special Single [You & Me],2023.12.11,69423,2023,12,11,2,1
11,후라이의 꿈,AKMU (악뮤),Love Lee,2023.12.11,125291,2023,12,11,2,1
12,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),2023.12.11,98250,2023,12,11,2,1
14,All I Want for Christmas Is You,Mariah Carey,Merry Christmas (Deluxe Anniversary Edition),2023.12.11,236566,2023,12,11,2,1
15,Super Shy,NewJeans,NewJeans 2nd EP 'Get Up',2023.12.11,162158,2023,12,11,2,1
16,사막에서 꽃을 피우듯,우디 (Woody),사막에서 꽃을 피우듯,2023.12.11,85750,2023,12,11,2,1
17,ETA,NewJeans,NewJeans 2nd EP 'Get Up',2023.12.11,120580,2023,12,11,2,1
18,별 떨어진다 (I Do),디오 (D.O.),기대 - The 2nd Mini Album,2023.12.11,76423,2023,12,11,2,1
19,Either Way,IVE (아이브),I'VE MINE,2023.12.11,75890,2023,12,11,2,1
21,"Smoke (Prod. Dynamicduo, Padi)","다이나믹 듀오, 이영지",스트릿 우먼 파이터2(SWF2) 계급미션,2023.12.11,58526,2023,12,11,2,1
22,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴,"잘 지내자, 우리 (여름날 우리 X 로이킴)",2023.12.11,79716,2023,12,11,2,1
23,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2023.12.11,265321,2023,12,11,2,1
24,Standing Next to You,정국,GOLDEN,2023.12.11,69126,2023,12,11,2,1
26,Get A Guitar,RIIZE,Get A Guitar,2023.12.11,90308,2023,12,11,2,1
28,Santa Tell Me,Ariana Grande,Santa Tell Me,2023.12.11,246443,2023,12,11,2,1
30,비의 랩소디,임재현,비의 랩소디,2023.12.11,68932,2023,12,11,2,1
32,Chill Kill,Red Velvet (레드벨벳),Chill Kill - The 3rd Album,2023.12.11,42790,2023,12,11,2,1
33,Fast Forward,전소미,GAME PLAN,2023.12.11,76086,2023,12,11,2,1
34,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, VIXX (빅스)",Jelly Christmas 2012 HEART PROJECT,2023.12.11,171262,2023,12,11,2,1
35,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,2023.12.11,436857,2023,12,11,2,1
40,Off The Record,IVE (아이브),I'VE MINE,2023.12.11,57438,2023,12,11,2,1
41,음악의 신,세븐틴 (SEVENTEEN),SEVENTEEN 11th Mini Album ‘SEVENTEENTH HEAVEN',2023.12.11,89122,2023,12,11,2,1
42,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,Real,2023.12.11,180205,2023,12,11,2,1
43,잠시라도 우리,"성시경, 나얼",잠시라도 우리,2023.12.11,39656,2023,12,11,2,1
44,Last Christmas,Ariana Grande,Christmas Kisses,2023.12.11,70453,2023,12,11,2,1
47,GODS,"NewJeans, League of Legends",2023 리그 오브 레전드 월드 챔피언십 주제곡,2023.12.11,46174,2023,12,11,2,1
48,Steal The Show (From “엘리멘탈”),Lauv,Steal The Show (From “엘리멘탈”),2023.12.11,172299,2023,12,11,2,1
51,Discord,QWER,1st Single Album 'Harmony from Discord',2023.12.11,56143,2023,12,11,2,1
53,I Love My Body,화사 (HWASA),I Love My Body,2023.12.11,34652,2023,12,11,2,1
55,Bubble,STAYC(스테이씨),TEENFRESH,2023.12.11,57796,2023,12,11,2,1
64,나에게 그대만이,탑현,나에게 그대만이,2023.12.11,51314,2023,12,11,2,1
70,Do or Die,임영웅,Do or Die,2023.12.11,42018,2023,12,11,2,1
72,모래 알갱이,임영웅,모래 알갱이,2023.12.11,59564,2023,12,11,2,1
73,Summer (Feat. BE’O (비오)),Paul Blanco,Summer,2023.12.11,133867,2023,12,11,2,1
74,"밤, 바다",최유리,여행: 플리(playlist) OST Part.2,2023.12.11,33825,2023,12,11,2,1
76,입술 (Feat. 10CM),헤이즈 (Heize),Last Winter,2023.12.11,14297,2023,12,11,2,1
82,숲,최유리,유영,2023.12.11,113667,2023,12,11,2,1
83,미쳐버리겠다 (MAD),BE'O (비오),미쳐버리겠다 (MAD),2023.12.11,22574,2023,12,11,2,1
84,DIE 4 YOU,DEAN,4:44,2023.12.11,53459,2023,12,11,2,1
85,Still With You,정국,Still With You,2023.12.11,125917,2023,12,11,2,1
86,눈이 오잖아(Feat.헤이즈),이무진,눈이 오잖아(Feat.헤이즈),2023.12.11,135143,2023,12,11,2,1
88,3D (feat. Jack Harlow),"정국, Jack Harlow",3D (feat. Jack Harlow),2023.12.11,59980,2023,12,11,2,1
90,"그대가 있는 곳, 언제 어디든",로이킴,로이킴 X 마이데몬,2023.12.11,27279,2023,12,11,2,1
91,"이쁜 여자가 좋더라 (Feat. Gist, Jayci yucca)",릴러말즈 (Leellamarz),인생은 한번이야,2023.12.11,30489,2023,12,11,2,1
93,사랑할 수밖에,볼빨간사춘기,Merry Go Round,2023.12.11,37938,2023,12,11,2,1
96,에피소드,이무진,에피소드,2023.12.11,68436,2023,12,11,2,1
97,Yes or No,정국,GOLDEN,2023.12.11,38696,2023,12,11,2,1
98,스노우볼,볼빨간사춘기,Merry Go Round,2023.12.11,9917,2023,12,11,2,1
99,Vancouver 2,BIG Naughty (서동현),ICN > YVR,2023.12.11,45003,2023,12,11,2,1
1,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2023.12.18,287039,2023,12,18,3,1
2,Perfect Night,LE SSERAFIM (르세라핌),Perfect Night,2023.12.18,114191,2023,12,18,3,1
3,Drama,aespa,Drama - The 4th Mini Album,2023.12.18,85817,2023,12,18,3,1
4,To. X,태연 (TAEYEON),To. X - The 5th Mini Album,2023.12.18,143933,2023,12,18,3,1
