rank,title,singer,album,date,like,week
51,얼음들,AKMU (악뮤),PLAY,2014.05.26 ~ 2014.06.01,61171,5
52,너 아님 안돼,2NE1,CRUSH,2014.05.26 ~ 2014.06.01,48565,5
53,꽃,아이유,꽃갈피,2014.05.26 ~ 2014.06.01,30162,5
54,짧은 치마 (Miniskirt),AOA,짧은 치마,2014.05.26 ~ 2014.06.01,52102,5
55,지금 술 한잔 했어,"김보경 (NEON), 펀치 (Punch)",지금 술 한잔 했어,2014.05.26 ~ 2014.06.01,34242,5
56,멘붕 (CL Solo),2NE1,CRUSH,2014.05.26 ~ 2014.06.01,36755,5
57,너의 모든 순간,성시경,별에서 온 그대 OST Part.7,2014.05.26 ~ 2014.06.01,295882,5
58,가끔,Crush,가끔,2014.05.26 ~ 2014.06.01,65900,5
59,가족사진,김진호 (SG워너비),불후의 명곡 - 전설을 노래하다 (가족 특집),2014.05.26 ~ 2014.06.01,11246,5
60,자니 (Feat. Dynamic Duo),프라이머리,자니,2014.05.26 ~ 2014.06.01,195782,5
61,그대가 분다,엠씨더맥스 (M.C the MAX),UNVEILING,2014.05.26 ~ 2014.06.01,109901,5
62,Something,걸스데이,걸스데이 미니앨범 3집,2014.05.26 ~ 2014.06.01,58421,5
63,살아 봤으면 해,2NE1,CRUSH,2014.05.26 ~ 2014.06.01,52379,5
64,예쁘니까 잘 될 거야,포맨 (4MEN),4MEN The 5th Album (1998),2014.05.26 ~ 2014.06.01,8454,5
65,하루하루,에일리(Ailee),트라이앵글 OST Part.1,2014.05.26 ~ 2014.06.01,14057,5
66,Move (Feat. 박경 Of 블락비),김연우,Move,2014.05.26 ~ 2014.06.01,6525,5
67,Love Never Felt So Good,Michael Jackson,Xscape (Standard Ver.),2014.05.26 ~ 2014.06.01,43294,5
68,오늘 뭐해,4minute,4MINUTE WORLD,2014.05.26 ~ 2014.06.01,15928,5
69,거짓말 같다,플라이 투 더 스카이,CONTINUUM,2014.05.26 ~ 2014.06.01,8470,5
70,달리 함께,"정준영, 윤하 (YOUNHA)",달리 함께,2014.05.26 ~ 2014.06.01,10682,5
71,보름달 (Feat. Lena),선미,Full Moon,2014.05.26 ~ 2014.06.01,67915,5
72,꿍따리 샤바라 (Feat. 클론),아이유,꽃갈피,2014.05.26 ~ 2014.06.01,32327,5
73,Bad (Feat. Vassy) (Radio Edit),"David Guetta, Showtek",Bad (Feat. Vassy) (Radio Edit),2014.05.26 ~ 2014.06.01,56487,5
74,밀어서 잠금해제,김그림,밀어서 잠금해제,2014.05.26 ~ 2014.06.01,3123,5
75,으르렁 (Growl),EXO,The 1st Album 'XOXO' Repackage,2014.05.26 ~ 2014.06.01,192245,5
76,Love Someone,Jason Mraz,Love Someone,2014.05.26 ~ 2014.06.01,5539,5
77,알 수 없는 이별 (Feat. 김나영),플라이 투 더 스카이,CONTINUUM,2014.05.26 ~ 2014.06.01,8280,5
78,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2014.05.26 ~ 2014.06.01,345231,5
79,홀로 (Feat. 김나영),정키,Break Up,2014.05.26 ~ 2014.06.01,140500,5
80,뭘해도 예쁜걸,길구봉구,뭘해도 예쁜걸,2014.05.26 ~ 2014.06.01,31617,5
81,노래가 늘었어,에일리(Ailee),노래가 늘었어,2014.05.26 ~ 2014.06.01,89711,5
82,Call You Mine (Feat. Geologic Of The Blue Scholars),Jeff Bernat,The Gentleman Approach,2014.05.26 ~ 2014.06.01,151902,5
83,내게 남은 세가지,백아연,엔젤아이즈 OST Part 4,2014.05.26 ~ 2014.06.01,12750,5
84,밀당의 고수,에디킴,너 사용법,2014.05.26 ~ 2014.06.01,19140,5
85,Thunder,EXO-K,The 2nd Mini Album '중독 (Overdose)',2014.05.26 ~ 2014.06.01,53023,5
86,착해 빠졌어 (Stupid In Love),"소유 (SOYOU), 매드클라운",착해 빠졌어 (Stupid In Love),2014.05.26 ~ 2014.06.01,120556,5
87,Like A Bird,어반자카파,Like A Bird,2014.05.26 ~ 2014.06.01,5614,5
88,스토커 (Feat. 크루셜스타),매드클라운,표독,2014.05.26 ~ 2014.06.01,26089,5
89,Mr.Mr.,소녀시대 (GIRLS' GENERATION),The 4th Mini Album 'Mr.Mr.',2014.05.26 ~ 2014.06.01,48778,5
90,해독제,김연우,해독제,2014.05.26 ~ 2014.06.01,11941,5
91,안녕,효린,별에서 온 그대 OST Part.4,2014.05.26 ~ 2014.06.01,86959,5
92,히히하헤호,"마마무 (Mamamoo), 긱스 (Geeks)",히히하헤호,2014.05.26 ~ 2014.06.01,17527,5
93,어이 (Uh-ee),크레용팝,어이 (Uh-ee),2014.05.26 ~ 2014.06.01,16386,5
94,New You,"윤종신, 임슬옹",2014 월간 윤종신 5월호,2014.05.26 ~ 2014.06.01,5011,5
95,Rain & Cry,"15& (박지민, 백예린)",Sugar,2014.05.26 ~ 2014.06.01,23712,5
96,십년이 지나도,플라이 투 더 스카이,CONTINUUM,2014.05.26 ~ 2014.06.01,6264,5
97,내 맘에 들어와,박서준,마녀의 연애 OST Part 3,2014.05.26 ~ 2014.06.01,13521,5
98,인공잔디,AKMU (악뮤),PLAY,2014.05.26 ~ 2014.06.01,40017,5
99,너,플라이 투 더 스카이,CONTINUUM,2014.05.26 ~ 2014.06.01,4689,5
100,You Don't Know What To Do (Feat. Wale),Mariah Carey,Me. I Am Mariah…The Elusive Chanteuse (Deluxe),2014.05.26 ~ 2014.06.01,4031,5
1,LUV,Apink (에이핑크),Pink LUV,2014.12.01 ~ 2014.12.07,100247,1
2,잊지 말기로 해 (Bonus Track),"성시경, 권진아",Winter Wonderland,2014.12.01 ~ 2014.12.07,54365,1
3,광화문에서 (At Gwanghwamun),규현 (KYUHYUN),The 1st Mini Album '광화문에서 (At Gwanghwamun)',2014.12.01 ~ 2014.12.07,244285,1
4,HAPPY TOGETHER,박효신,HAPPY TOGETHER,2014.12.01 ~ 2014.12.07,75150,1
5,세 사람 (With 성시경),토이,Da Capo,2014.12.01 ~ 2014.12.07,107579,1
6,위아래,EXID,위아래,2014.12.01 ~ 2014.12.07,78021,1
7,나는 달라 (Feat. BOBBY),HI SUHYUN,나는 달라,2014.12.01 ~ 2014.12.07,51375,1
8,GOOD BOY,GD X TAEYANG,GOOD BOY,2014.12.01 ~ 2014.12.07,91016,1
9,사뿐사뿐,AOA,사뿐사뿐,2014.12.01 ~ 2014.12.07,52172,1
10,내가 그리웠니 (Feat. 진실 Of Mad Soul Child),MC몽,MISS ME OR DISS ME,2014.12.01 ~ 2014.12.07,51420,1
11,니가 모르게 (You Don't Know),로꼬,LOCOMOTIVE,2014.12.01 ~ 2014.12.07,115356,1
12,시간아 천천히,이진아,K팝 스타 시즌4 '시간아 천천히',2014.12.01 ~ 2014.12.07,40054,1
13,내 생애 가장 행복한 시간 (Feat. 허각),MC몽,MISS ME OR DISS ME,2014.12.01 ~ 2014.12.07,96703,1
14,지워 (Feat. 아이언),"효린, 주영",지워,2014.12.01 ~ 2014.12.07,36789,1
15,12시 30분,비스트,TIME,2014.12.01 ~ 2014.12.07,102179,1
16,헤픈엔딩 (Feat. 조원선 Of 롤러코스터),에픽하이 (EPIK HIGH),신발장,2014.12.01 ~ 2014.12.07,95634,1
17,U & I (With Crush & 빈지노),토이,Da Capo,2014.12.01 ~ 2014.12.07,62991,1
18,신촌을 못가,포스트맨 (POSTMEN),신촌을 못가,2014.12.01 ~ 2014.12.07,114068,1
19,"BORN HATER (Feat. 빈지노, 버벌진트, B.I, MINO, BOBBY)",에픽하이 (EPIK HIGH),신발장,2014.12.01 ~ 2014.12.07,114744,1
20,"이리와봐 (Feat. Dok2, BOBBY)",MASTA WU,이리와봐,2014.12.01 ~ 2014.12.07,18234,1
21,쓰담쓰담,10CM,3.0,2014.12.01 ~ 2014.12.07,59094,1
22,죽을만큼 아파서 Part.2 (Feat. 스웨덴세탁소),MC몽,MISS ME OR DISS ME,2014.12.01 ~ 2014.12.07,34470,1
23,언제쯤이면 (Duet.아이유),윤현상,피아노포르테 (PIANOFORTE),2014.12.01 ~ 2014.12.07,97725,1
24,Problem (Feat. Iggy Azalea),Ariana Grande,Problem,2014.12.01 ~ 2014.12.07,84482,1
25,Lost Stars,Adam Levine,Begin Again - Music From And Inspired By The Original Motion Picture,2014.12.01 ~ 2014.12.07,274048,1
26,손대지마,에일리(Ailee),Magazine,2014.12.01 ~ 2014.12.07,68909,1
27,도망가자 (Feat. 린),MC몽,MISS ME OR DISS ME,2014.12.01 ~ 2014.12.07,50048,1
28,LOVE IS YOU,"케이윌, 씨스타, 정기고, 매드클라운, 보이프렌드, 주영",Starship Planet 2014 (스타쉽플래닛),2014.12.01 ~ 2014.12.07,15056,1
29,"화장 지웠어 (Feat. Zion.T, HA:TFELT) (No Make Up)",개코,REDINGRAY,2014.12.01 ~ 2014.12.07,65218,1
30,우리 다시 사랑한다면,2BIC(투빅),Genuine,2014.12.01 ~ 2014.12.07,14040,1
31,마음 단단히 먹어 (Feat. 에일리),MC몽,MISS ME OR DISS ME,2014.12.01 ~ 2014.12.07,29828,1
32,야생화,박효신,야생화,2014.12.01 ~ 2014.12.07,324393,1
33,엄마로 산다는 것은,이설아,K팝 스타 시즌4 '엄마로 산다는 것은',2014.12.01 ~ 2014.12.07,15402,1
34,공허해,WINNER,2014 S/S,2014.12.01 ~ 2014.12.07,151656,1
35,나쁜 소문,지아,나쁜 소문,2014.12.01 ~ 2014.12.07,6076,1
36,싱숭생숭 (SsSs),"다이나믹 듀오, 박정현",싱숭생숭 (SsSs),2014.12.01 ~ 2014.12.07,51925,1
37,그게 나야,김동률,동행,2014.12.01 ~ 2014.12.07,83780,1
38,New York (Feat. 백지영),MC몽,MISS ME OR DISS ME,2014.12.01 ~ 2014.12.07,16656,1
39,"집 밥 (Feat. 긱스, 이희선여사)",김범수,HIM,2014.12.01 ~ 2014.12.07,13896,1
40,산다는 건 (Cheer Up),홍진영,인생노트 (LIFE NOTE),2014.12.01 ~ 2014.12.07,51420,1
41,틈,"소유 (SOYOU), 권순일 (어반자카파), 박용인 (어반자카파)",소유X어반자카파 (권순일&박용인) '틈',2014.12.01 ~ 2014.12.07,46258,1
42,"묘해, 너와",어쿠스틱 콜라보,연애의 발견 OST Part 4,2014.12.01 ~ 2014.12.07,160448,1
43,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, VIXX (빅스)",Jelly Christmas 2012 HEART PROJECT,2014.12.01 ~ 2014.12.07,171261,1
44,바라보기,엠씨더맥스 (M.C the MAX),미녀의 탄생 OST Part 4,2014.12.01 ~ 2014.12.07,75394,1
45,연결고리#힙합,BOBBY,쇼미더머니3 Part.4,2014.12.01 ~ 2014.12.07,68009,1
46,"고장난 선풍기 (Feat. 개리, 효린 Of 씨스타)",MC몽,MISS ME OR DISS ME,2014.12.01 ~ 2014.12.07,25395,1
47,끼부리지마,WINNER,2014 S/S,2014.12.01 ~ 2014.12.07,107568,1
48,피노키오,로이킴,피노키오 OST Part.2,2014.12.01 ~ 2014.12.07,44418,1
49,시간과 낙엽,AKMU (악뮤),시간과 낙엽,2014.12.01 ~ 2014.12.07,103292,1
50,그녀가 말했다 (With 권진아),토이,Da Capo,2014.12.01 ~ 2014.12.07,67971,1
51,"Goodbye sun, Goodbye moon (With 이수현 of 악동뮤지션)",토이,Da Capo,2014.12.01 ~ 2014.12.07,19597,1
52,너를 사랑해,윤미래,괜찮아 사랑이야 OST Part.6,2014.12.01 ~ 2014.12.07,80226,1
53,Whatever (Feat. 민아 Of 걸스데이),MC몽,MISS ME OR DISS ME,2014.12.01 ~ 2014.12.07,18702,1
54,예뻐졌다 (Feat. 지코 Of Block B),박보람,예뻐졌다,2014.12.01 ~ 2014.12.07,76419,1
55,그리워라,10CM,3.0,2014.12.01 ~ 2014.12.07,20015,1
56,너의 의미 (Feat. 김창완),아이유,꽃갈피,2014.12.01 ~ 2014.12.07,235269,1
57,당신만이,"곽진언, 김필, 임도혁",슈퍼스타K6 곽진언 김필 임도혁,2014.12.01 ~ 2014.12.07,51017,1
58,"눈, 코, 입",태양,RISE,2014.12.01 ~ 2014.12.07,188920,1
59,Finale,"소진 (Sojin), Dok2",Finale,2014.12.01 ~ 2014.12.07,6931,1
60,스포일러,에픽하이 (EPIK HIGH),신발장,2014.12.01 ~ 2014.12.07,37066,1
61,술이 너보다 낫더라,"포스트맨 (POSTMEN), 6 to 8",술이 너보다 낫더라,2014.12.01 ~ 2014.12.07,27918,1
62,Tough Cookie (Feat. Don Mills),지코 (ZICO),Tough Cookie,2014.12.01 ~ 2014.12.07,51598,1
63,인생은 아름다워 (With 다이나믹듀오 & Zion. T & Crush),토이,Da Capo,2014.12.01 ~ 2014.12.07,26558,1
64,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,Real,2014.12.01 ~ 2014.12.07,180205,1
65,너무 보고싶어,어쿠스틱 콜라보,연애의 발견 OST Part 6,2014.12.01 ~ 2014.12.07,104920,1
66,어떻게 사랑이 그래요,이승환,Hwantastic,2014.12.01 ~ 2014.12.07,76808,1
67,한여름밤의 꿀,"San E (산이), 레이나 (Raina)","San E, 레이나 Project Single '한여름밤의 꿀'",2014.12.01 ~ 2014.12.07,175617,1
68,울어도 돼,비투비,The Winter's Tale,2014.12.01 ~ 2014.12.07,61417,1
69,독기,아이언,쇼미더머니3 씨잼 vs 아이언,2014.12.01 ~ 2014.12.07,56659,1
70,Reset (With 이적),토이,Da Capo,2014.12.01 ~ 2014.12.07,18975,1
71,금요일에 만나요 (Feat. 장이정 Of HISTORY),아이유,Modern Times - Epilogue,2014.12.01 ~ 2014.12.07,263526,1
72,HER,블락비 (Block B),HER,2014.12.01 ~ 2014.12.07,130693,1
73,너의 바다에 머무네 (With 김동률),토이,Da Capo,2014.12.01 ~ 2014.12.07,21839,1
74,새벽비,샤넌,새벽비,2014.12.01 ~ 2014.12.07,11513,1
75,보고싶어,걸스데이,보고싶어,2014.12.01 ~ 2014.12.07,27161,1
76,걱정말아요 그대,"곽진언, 김필",슈퍼스타K6 곽진언 vs 김필,2014.12.01 ~ 2014.12.07,34987,1
77,No One Else Like You,Adam Levine,Begin Again - Music From And Inspired By The Original Motion Picture,2014.12.01 ~ 2014.12.07,76453,1
78,Maps,Maroon 5,Maps,2014.12.01 ~ 2014.12.07,102004,1
79,거짓말 거짓말 거짓말,이적,고독의 의미,2014.12.01 ~ 2014.12.07,104423,1
80,가드올리고 Bounce,BOBBY,쇼미더머니3 Part.5,2014.12.01 ~ 2014.12.07,39902,1
81,소격동,아이유,소격동,2014.12.01 ~ 2014.12.07,80391,1
82,What Could I Do (Feat. 범키),MC몽,MISS ME OR DISS ME,2014.12.01 ~ 2014.12.07,12384,1
83,펑펑,알리 (ALi),TURNING POINT,2014.12.01 ~ 2014.12.07,56816,1
84,Secret,Apink (에이핑크),Pink LUV,2014.12.01 ~ 2014.12.07,30961,1
85,Piano Man,마마무 (Mamamoo),Piano Man,2014.12.01 ~ 2014.12.07,56530,1
86,가슴이 뛴다,인피니트F,인피니트F First Single Album '靑',2014.12.01 ~ 2014.12.07,16049,1
87,Brand New Day,"버벌진트, San E (산이), 팬텀, 애즈원, 피타입 (P-TYPE), 태완 (Taewan), 강민희, 칸토, 샴페인 & 캔들, 양다일, DJ IT",Brand New Music Project Single 'Brand New Year Vol.3 - Brand New Day',2014.12.01 ~ 2014.12.07,7436,1
88,썸 (Feat. 릴보이 Of 긱스),"소유 (SOYOU), 정기고",썸,2014.12.01 ~ 2014.12.07,179672,1
89,나무,버즈,Memorize,2014.12.01 ~ 2014.12.07,24326,1
90,너 사용법,에디킴,너 사용법,2014.12.01 ~ 2014.12.07,123800,1
91,애타는 마음,"울랄라세션, 아이유",애타는 마음,2014.12.01 ~ 2014.12.07,99407,1
92,자꾸 생각나 (Thinking About You) (Feat. 박재범),로꼬,LOCOMOTIVE,2014.12.01 ~ 2014.12.07,24677,1
93,Home,로이킴,HOME,2014.12.01 ~ 2014.12.07,51898,1
94,웃는 것밖에 (With 예슬),스탠딩 에그,US,2014.12.01 ~ 2014.12.07,10208,1
95,첫눈이 온다구요,손승연,첫눈이 온다구요,2014.12.01 ~ 2014.12.07,6250,1
96,날 안아줘,40,날 안아줘,2014.12.01 ~ 2014.12.07,6330,1
97,예쁜 나이 25살,송지은,25 (스물 다섯),2014.12.01 ~ 2014.12.07,27758,1
98,사랑에 빠지고 싶다,정승환,K팝 스타 시즌4 '사랑에 빠지고 싶다',2014.12.01 ~ 2014.12.07,102291,1
99,눈물고드름,김연우,눈물고드름,2014.12.01 ~ 2014.12.07,7462,1
100,지우다 (Here I Am),써니힐,지우다,2014.12.01 ~ 2014.12.07,3199,1
1,사랑에 빠지고 싶다,정승환,K팝 스타 시즌4 '사랑에 빠지고 싶다',2014.12.08 ~ 2014.12.14,102291,2
2,LUV,Apink (에이핑크),Pink LUV,2014.12.08 ~ 2014.12.14,100247,2
3,Angel,"타이거JK, 윤미래, 비지 (Bizzy)",Angel,2014.12.08 ~ 2014.12.14,45969,2
4,위아래,EXID,위아래,2014.12.08 ~ 2014.12.14,78021,2
5,광화문에서 (At Gwanghwamun),규현 (KYUHYUN),The 1st Mini Album '광화문에서 (At Gwanghwamun)',2014.12.08 ~ 2014.12.14,244285,2
6,잊지 말기로 해 (Bonus Track),"성시경, 권진아",Winter Wonderland,2014.12.08 ~ 2014.12.14,54365,2
7,세 사람 (With 성시경),토이,Da Capo,2014.12.08 ~ 2014.12.14,107579,2
8,HAPPY TOGETHER,박효신,HAPPY TOGETHER,2014.12.08 ~ 2014.12.14,75150,2
9,GOOD BOY,GD X TAEYANG,GOOD BOY,2014.12.08 ~ 2014.12.14,91016,2
10,사뿐사뿐,AOA,사뿐사뿐,2014.12.08 ~ 2014.12.14,52172,2
11,나는 달라 (Feat. BOBBY),HI SUHYUN,나는 달라,2014.12.08 ~ 2014.12.14,51375,2
12,싱숭생숭 (SsSs),"다이나믹 듀오, 박정현",싱숭생숭 (SsSs),2014.12.08 ~ 2014.12.14,51925,2
13,Problem (Feat. Iggy Azalea),Ariana Grande,Problem,2014.12.08 ~ 2014.12.14,84482,2
14,니가 모르게 (You Don't Know),로꼬,LOCOMOTIVE,2014.12.08 ~ 2014.12.14,115356,2
15,내가 그리웠니 (Feat. 진실 Of Mad Soul Child),MC몽,MISS ME OR DISS ME,2014.12.08 ~ 2014.12.14,51420,2
16,지워 (Feat. 아이언),"효린, 주영",지워,2014.12.08 ~ 2014.12.14,36789,2
17,내 생애 가장 행복한 시간 (Feat. 허각),MC몽,MISS ME OR DISS ME,2014.12.08 ~ 2014.12.14,96703,2
18,시간아 천천히,이진아,K팝 스타 시즌4 '시간아 천천히',2014.12.08 ~ 2014.12.14,40054,2
19,12시 30분,비스트,TIME,2014.12.08 ~ 2014.12.14,102179,2
20,LOVE IS YOU,"케이윌, 씨스타, 정기고, 매드클라운, 보이프렌드, 주영",Starship Planet 2014 (스타쉽플래닛),2014.12.08 ~ 2014.12.14,15056,2
21,헤픈엔딩 (Feat. 조원선 Of 롤러코스터),에픽하이 (EPIK HIGH),신발장,2014.12.08 ~ 2014.12.14,95634,2
22,"BORN HATER (Feat. 빈지노, 버벌진트, B.I, MINO, BOBBY)",에픽하이 (EPIK HIGH),신발장,2014.12.08 ~ 2014.12.14,114744,2
23,신촌을 못가,포스트맨 (POSTMEN),신촌을 못가,2014.12.08 ~ 2014.12.14,114068,2
24,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, VIXX (빅스)",Jelly Christmas 2012 HEART PROJECT,2014.12.08 ~ 2014.12.14,171261,2
25,쓰담쓰담,10CM,3.0,2014.12.08 ~ 2014.12.14,59094,2
26,U & I (With Crush & 빈지노),토이,Da Capo,2014.12.08 ~ 2014.12.14,62991,2
27,아무일 없었다는 듯,"휘성 (Realslow), 알리 (ALi)",아무일 없었다는 듯,2014.12.08 ~ 2014.12.14,6157,2
28,Lost Stars,Adam Levine,Begin Again - Music From And Inspired By The Original Motion Picture,2014.12.08 ~ 2014.12.14,274048,2
29,언제쯤이면 (Duet.아이유),윤현상,피아노포르테 (PIANOFORTE),2014.12.08 ~ 2014.12.14,97725,2
30,죽을만큼 아파서 Part.2 (Feat. 스웨덴세탁소),MC몽,MISS ME OR DISS ME,2014.12.08 ~ 2014.12.14,34470,2
31,손대지마,에일리(Ailee),Magazine,2014.12.08 ~ 2014.12.14,68909,2
32,"이리와봐 (Feat. Dok2, BOBBY)",MASTA WU,이리와봐,2014.12.08 ~ 2014.12.14,18234,2
33,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,Real,2014.12.08 ~ 2014.12.14,180205,2
34,야생화,박효신,야생화,2014.12.08 ~ 2014.12.14,324393,2
35,사랑에 빠지고 싶다,김조한,사랑에 빠지고 싶다,2014.12.08 ~ 2014.12.14,67883,2
36,"화장 지웠어 (Feat. Zion.T, HA:TFELT) (No Make Up)",개코,REDINGRAY,2014.12.08 ~ 2014.12.14,65218,2
37,공허해,WINNER,2014 S/S,2014.12.08 ~ 2014.12.14,151656,2
38,도망가자 (Feat. 린),MC몽,MISS ME OR DISS ME,2014.12.08 ~ 2014.12.14,50048,2
39,마음 단단히 먹어 (Feat. 에일리),MC몽,MISS ME OR DISS ME,2014.12.08 ~ 2014.12.14,29828,2
40,우리 다시 사랑한다면,2BIC(투빅),Genuine,2014.12.08 ~ 2014.12.14,14040,2
41,산다는 건 (Cheer Up),홍진영,인생노트 (LIFE NOTE),2014.12.08 ~ 2014.12.14,51420,2
42,그게 나야,김동률,동행,2014.12.08 ~ 2014.12.14,83780,2
43,Winter Wonderland,성시경,Winter Wonderland,2014.12.08 ~ 2014.12.14,8214,2
44,연결고리#힙합,BOBBY,쇼미더머니3 Part.4,2014.12.08 ~ 2014.12.14,68009,2
45,피노키오,로이킴,피노키오 OST Part.2,2014.12.08 ~ 2014.12.14,44418,2
46,틈,"소유 (SOYOU), 권순일 (어반자카파), 박용인 (어반자카파)",소유X어반자카파 (권순일&박용인) '틈',2014.12.08 ~ 2014.12.14,46258,2
47,니 말대로,김나영,니 말대로,2014.12.08 ~ 2014.12.14,18098,2
48,"묘해, 너와",어쿠스틱 콜라보,연애의 발견 OST Part 4,2014.12.08 ~ 2014.12.14,160448,2
49,끼부리지마,WINNER,2014 S/S,2014.12.08 ~ 2014.12.14,107568,2
50,Brand New Day,"버벌진트, San E (산이), 팬텀, 애즈원, 피타입 (P-TYPE), 태완 (Taewan), 강민희, 칸토, 샴페인 & 캔들, 양다일, DJ IT",Brand New Music Project Single 'Brand New Year Vol.3 - Brand New Day',2014.12.08 ~ 2014.12.14,7436,2
51,New York (Feat. 백지영),MC몽,MISS ME OR DISS ME,2014.12.08 ~ 2014.12.14,16656,2
52,바라보기,엠씨더맥스 (M.C the MAX),미녀의 탄생 OST Part 4,2014.12.08 ~ 2014.12.14,75394,2
53,"눈, 코, 입",태양,RISE,2014.12.08 ~ 2014.12.14,188920,2
54,"집 밥 (Feat. 긱스, 이희선여사)",김범수,HIM,2014.12.08 ~ 2014.12.14,13896,2
55,엄마로 산다는 것은,이설아,K팝 스타 시즌4 '엄마로 산다는 것은',2014.12.08 ~ 2014.12.14,15402,2
56,나쁜 소문,지아,나쁜 소문,2014.12.08 ~ 2014.12.14,6076,2
57,너를 사랑해,윤미래,괜찮아 사랑이야 OST Part.6,2014.12.08 ~ 2014.12.14,80226,2
58,너의 의미 (Feat. 김창완),아이유,꽃갈피,2014.12.08 ~ 2014.12.14,235269,2
59,예뻐졌다 (Feat. 지코 Of Block B),박보람,예뻐졌다,2014.12.08 ~ 2014.12.14,76419,2
60,"고장난 선풍기 (Feat. 개리, 효린 Of 씨스타)",MC몽,MISS ME OR DISS ME,2014.12.08 ~ 2014.12.14,25395,2
61,시간과 낙엽,AKMU (악뮤),시간과 낙엽,2014.12.08 ~ 2014.12.14,103292,2
62,술이 너보다 낫더라,"포스트맨 (POSTMEN), 6 to 8",술이 너보다 낫더라,2014.12.08 ~ 2014.12.14,27918,2
63,금요일에 만나요 (Feat. 장이정 Of HISTORY),아이유,Modern Times - Epilogue,2014.12.08 ~ 2014.12.14,263526,2
64,당신만이,"곽진언, 김필, 임도혁",슈퍼스타K6 곽진언 김필 임도혁,2014.12.08 ~ 2014.12.14,51017,2
65,Whatever (Feat. 민아 Of 걸스데이),MC몽,MISS ME OR DISS ME,2014.12.08 ~ 2014.12.14,18702,2
66,어떻게 사랑이 그래요,이승환,Hwantastic,2014.12.08 ~ 2014.12.14,76808,2
67,너무 보고싶어,어쿠스틱 콜라보,연애의 발견 OST Part 6,2014.12.08 ~ 2014.12.14,104920,2
68,한여름밤의 꿀,"San E (산이), 레이나 (Raina)","San E, 레이나 Project Single '한여름밤의 꿀'",2014.12.08 ~ 2014.12.14,175617,2
69,그녀가 말했다 (With 권진아),토이,Da Capo,2014.12.08 ~ 2014.12.14,67971,2
70,Tough Cookie (Feat. Don Mills),지코 (ZICO),Tough Cookie,2014.12.08 ~ 2014.12.14,51598,2
71,스포일러,에픽하이 (EPIK HIGH),신발장,2014.12.08 ~ 2014.12.14,37066,2
72,"Goodbye sun, Goodbye moon (With 이수현 of 악동뮤지션)",토이,Da Capo,2014.12.08 ~ 2014.12.14,19597,2
73,HER,블락비 (Block B),HER,2014.12.08 ~ 2014.12.14,130693,2
74,Maps,Maroon 5,Maps,2014.12.08 ~ 2014.12.14,102004,2
75,독기,아이언,쇼미더머니3 씨잼 vs 아이언,2014.12.08 ~ 2014.12.14,56659,2
76,Piano Man,마마무 (Mamamoo),Piano Man,2014.12.08 ~ 2014.12.14,56530,2
77,그리워라,10CM,3.0,2014.12.08 ~ 2014.12.14,20015,2
78,울어도 돼,비투비,The Winter's Tale,2014.12.08 ~ 2014.12.14,61417,2
79,거짓말 거짓말 거짓말,이적,고독의 의미,2014.12.08 ~ 2014.12.14,104423,2
80,가드올리고 Bounce,BOBBY,쇼미더머니3 Part.5,2014.12.08 ~ 2014.12.14,39902,2
81,겨울 고백,"성시경, 박효신, 서인국, VIXX (빅스), 여동생",Jelly Christmas 2013,2014.12.08 ~ 2014.12.14,72342,2
82,No One Else Like You,Adam Levine,Begin Again - Music From And Inspired By The Original Motion Picture,2014.12.08 ~ 2014.12.14,76453,2
83,보고싶어,걸스데이,보고싶어,2014.12.08 ~ 2014.12.14,27161,2
84,걱정말아요 그대,"곽진언, 김필",슈퍼스타K6 곽진언 vs 김필,2014.12.08 ~ 2014.12.14,34987,2
85,겁나 (Feat. 매드클라운),멜로디데이 (MelodyDay),겁나 (Feat. 매드클라운),2014.12.08 ~ 2014.12.14,8276,2
