rank,title,singer,album,date,like
86,Butter,방탄소년단,Butter,2024.03.11.02,296563
89,무지개,임영웅,IM HERO,2024.03.11.02,74103
91,Attention,NewJeans,NewJeans 1st EP 'New Jeans',2024.03.11.02,239228
92,아버지,임영웅,IM HERO,2024.03.11.02,59517
93,London Boy,임영웅,Polaroid,2024.03.11.02,60778
95,Polaroid,임영웅,Polaroid,2024.03.11.02,54686
99,인생찬가,임영웅,IM HERO,2024.03.11.02,54561
27,너의 모든 순간,성시경,별에서 온 그대 OST Part.7,2024.03.18.03,295879
28,사랑인가 봐,멜로망스,사랑인가 봐 (사내맞선 OST 스페셜 트랙),2024.03.18.03,206592
31,Hype Boy,NewJeans,NewJeans 1st EP 'New Jeans',2024.03.18.03,287894
33,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,2024.03.18.03,212198
39,Ditto,NewJeans,NewJeans 'OMG',2024.03.18.03,281588
41,사건의 지평선,윤하 (YOUNHA),YOUNHA 6th Album Repackage 'END THEORY : Final Edition',2024.03.18.03,322187
42,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,2024.03.18.03,436857
45,주저하는 연인들을 위해,잔나비,전설,2024.03.18.03,416855
46,취중고백,김민석,취중고백,2024.03.18.03,183412
51,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2024.03.18.03,438895
53,봄날,방탄소년단,YOU NEVER WALK ALONE,2024.03.18.03,561706
55,I Don't Think That I Like Her,Charlie Puth,CHARLIE,2024.03.18.03,202590
56,해요 (2022),#안녕,해요 (2022),2024.03.18.03,97912
57,LOVE DIVE,IVE (아이브),LOVE DIVE,2024.03.18.03,249361
58,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),2024.03.18.03,188432
65,After LIKE,IVE (아이브),After LIKE,2024.03.18.03,241598
71,우리들의 블루스,임영웅,IM HERO,2024.03.18.03,104437
75,Dynamite,방탄소년단,Dynamite (DayTime Version),2024.03.18.03,463005
82,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2024.03.18.03,287040
83,다시 만날 수 있을까,임영웅,IM HERO,2024.03.18.03,84925
85,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,2024.03.18.03,174425
88,Butter,방탄소년단,Butter,2024.03.18.03,296563
89,무지개,임영웅,IM HERO,2024.03.18.03,74103
90,London Boy,임영웅,Polaroid,2024.03.18.03,60778
91,아버지,임영웅,IM HERO,2024.03.18.03,59517
93,Attention,NewJeans,NewJeans 1st EP 'New Jeans',2024.03.18.03,239228
95,Polaroid,임영웅,Polaroid,2024.03.18.03,54686
98,인생찬가,임영웅,IM HERO,2024.03.18.03,54561
25,너의 모든 순간,성시경,별에서 온 그대 OST Part.7,2024.03.25.04,295879
26,사랑인가 봐,멜로망스,사랑인가 봐 (사내맞선 OST 스페셜 트랙),2024.03.25.04,206592
32,Hype Boy,NewJeans,NewJeans 1st EP 'New Jeans',2024.03.25.04,287894
33,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,2024.03.25.04,212198
39,Ditto,NewJeans,NewJeans 'OMG',2024.03.25.04,281588
41,사건의 지평선,윤하 (YOUNHA),YOUNHA 6th Album Repackage 'END THEORY : Final Edition',2024.03.25.04,322187
44,주저하는 연인들을 위해,잔나비,전설,2024.03.25.04,416855
45,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,2024.03.25.04,436857
48,취중고백,김민석,취중고백,2024.03.25.04,183412
51,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2024.03.25.04,438895
53,봄날,방탄소년단,YOU NEVER WALK ALONE,2024.03.25.04,561706
55,I Don't Think That I Like Her,Charlie Puth,CHARLIE,2024.03.25.04,202590
57,해요 (2022),#안녕,해요 (2022),2024.03.25.04,97912
58,LOVE DIVE,IVE (아이브),LOVE DIVE,2024.03.25.04,249361
59,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),2024.03.25.04,188432
66,After LIKE,IVE (아이브),After LIKE,2024.03.25.04,241598
69,우리들의 블루스,임영웅,IM HERO,2024.03.25.04,104437
75,Dynamite,방탄소년단,Dynamite (DayTime Version),2024.03.25.04,463005
80,다시 만날 수 있을까,임영웅,IM HERO,2024.03.25.04,84925
83,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,2024.03.25.04,174425
89,무지개,임영웅,IM HERO,2024.03.25.04,74103
90,Butter,방탄소년단,Butter,2024.03.25.04,296563
91,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2024.03.25.04,287040
93,London Boy,임영웅,Polaroid,2024.03.25.04,60778
94,아버지,임영웅,IM HERO,2024.03.25.04,59517
96,Attention,NewJeans,NewJeans 1st EP 'New Jeans',2024.03.25.04,239228
97,Polaroid,임영웅,Polaroid,2024.03.25.04,54686
99,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2024.03.25.04,234203
100,인생찬가,임영웅,IM HERO,2024.03.25.04,54561
22,사랑인가 봐,멜로망스,사랑인가 봐 (사내맞선 OST 스페셜 트랙),2024.04.01.01,206592
26,너의 모든 순간,성시경,별에서 온 그대 OST Part.7,2024.04.01.01,295879
29,Hype Boy,NewJeans,NewJeans 1st EP 'New Jeans',2024.04.01.01,287894
30,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,2024.04.01.01,212198
37,주저하는 연인들을 위해,잔나비,전설,2024.04.01.01,416855
40,Ditto,NewJeans,NewJeans 'OMG',2024.04.01.01,281588
42,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,2024.04.01.01,436857
43,사건의 지평선,윤하 (YOUNHA),YOUNHA 6th Album Repackage 'END THEORY : Final Edition',2024.04.01.01,322187
45,봄날,방탄소년단,YOU NEVER WALK ALONE,2024.04.01.01,561706
49,취중고백,김민석,취중고백,2024.04.01.01,183412
52,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2024.04.01.01,345227
53,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2024.04.01.01,438895
56,I Don't Think That I Like Her,Charlie Puth,CHARLIE,2024.04.01.01,202590
57,해요 (2022),#안녕,해요 (2022),2024.04.01.01,97912
58,LOVE DIVE,IVE (아이브),LOVE DIVE,2024.04.01.01,249361
60,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),2024.04.01.01,188432
62,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2024.04.01.01,234203
66,우리들의 블루스,임영웅,IM HERO,2024.04.01.01,104437
71,After LIKE,IVE (아이브),After LIKE,2024.04.01.01,241598
74,Dynamite,방탄소년단,Dynamite (DayTime Version),2024.04.01.01,463005
81,다시 만날 수 있을까,임영웅,IM HERO,2024.04.01.01,84925
83,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,2024.04.01.01,174425
85,우연히 봄,"로꼬, 유주 (YUJU)",냄새를 보는 소녀 OST Part.2,2024.04.01.01,177243
88,무지개,임영웅,IM HERO,2024.04.01.01,74103
91,London Boy,임영웅,Polaroid,2024.04.01.01,60778
92,Butter,방탄소년단,Butter,2024.04.01.01,296563
93,아버지,임영웅,IM HERO,2024.04.01.01,59517
98,Attention,NewJeans,NewJeans 1st EP 'New Jeans',2024.04.01.01,239228
100,Polaroid,임영웅,Polaroid,2024.04.01.01,54686
23,사랑인가 봐,멜로망스,사랑인가 봐 (사내맞선 OST 스페셜 트랙),2024.04.08.02,206592
26,너의 모든 순간,성시경,별에서 온 그대 OST Part.7,2024.04.08.02,295879
28,Hype Boy,NewJeans,NewJeans 1st EP 'New Jeans',2024.04.08.02,287894
30,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,2024.04.08.02,212198
35,주저하는 연인들을 위해,잔나비,전설,2024.04.08.02,416855
39,Ditto,NewJeans,NewJeans 'OMG',2024.04.08.02,281588
43,사건의 지평선,윤하 (YOUNHA),YOUNHA 6th Album Repackage 'END THEORY : Final Edition',2024.04.08.02,322187
45,봄날,방탄소년단,YOU NEVER WALK ALONE,2024.04.08.02,561706
46,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,2024.04.08.02,436857
49,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2024.04.08.02,345227
51,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2024.04.08.02,234203
54,취중고백,김민석,취중고백,2024.04.08.02,183412
55,I Don't Think That I Like Her,Charlie Puth,CHARLIE,2024.04.08.02,202590
57,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2024.04.08.02,438895
59,LOVE DIVE,IVE (아이브),LOVE DIVE,2024.04.08.02,249361
63,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),2024.04.08.02,188432
64,해요 (2022),#안녕,해요 (2022),2024.04.08.02,97912
68,우리들의 블루스,임영웅,IM HERO,2024.04.08.02,104437
73,Dynamite,방탄소년단,Dynamite (DayTime Version),2024.04.08.02,463005
79,우연히 봄,"로꼬, 유주 (YUJU)",냄새를 보는 소녀 OST Part.2,2024.04.08.02,177243
80,After LIKE,IVE (아이브),After LIKE,2024.04.08.02,241598
84,다시 만날 수 있을까,임영웅,IM HERO,2024.04.08.02,84925
86,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,2024.04.08.02,174425
90,무지개,임영웅,IM HERO,2024.04.08.02,74103
94,London Boy,임영웅,Polaroid,2024.04.08.02,60778
96,아버지,임영웅,IM HERO,2024.04.08.02,59517
97,Polaroid,임영웅,Polaroid,2024.04.08.02,54686
99,Attention,NewJeans,NewJeans 1st EP 'New Jeans',2024.04.08.02,239228
1,Ditto,NewJeans,NewJeans 'OMG',2023.01.02.01,281588
2,사건의 지평선,윤하 (YOUNHA),YOUNHA 6th Album Repackage 'END THEORY : Final Edition',2023.01.02.01,322187
4,Hype Boy,NewJeans,NewJeans 1st EP 'New Jeans',2023.01.02.01,287894
8,After LIKE,IVE (아이브),After LIKE,2023.01.02.01,241598
9,Attention,NewJeans,NewJeans 1st EP 'New Jeans',2023.01.02.01,239228
13,LOVE DIVE,IVE (아이브),LOVE DIVE,2023.01.02.01,249361
15,너의 모든 순간,성시경,별에서 온 그대 OST Part.7,2023.01.02.01,295879
19,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,2023.01.02.01,212198
20,해요 (2022),#안녕,해요 (2022),2023.01.02.01,97912
22,사랑인가 봐,멜로망스,사랑인가 봐 (사내맞선 OST 스페셜 트랙),2023.01.02.01,206592
35,취중고백,김민석,취중고백,2023.01.02.01,183412
40,ELEVEN,IVE (아이브),ELEVEN,2023.01.02.01,192152
42,우리들의 블루스,임영웅,IM HERO,2023.01.02.01,104437
43,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),2023.01.02.01,188432
44,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2023.01.02.01,265321
46,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2023.01.02.01,438895
50,I Don't Think That I Like Her,Charlie Puth,CHARLIE,2023.01.02.01,202590
53,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),2023.01.02.01,230591
55,다시 만날 수 있을까,임영웅,IM HERO,2023.01.02.01,84925
60,눈이 오잖아(Feat.헤이즈),이무진,눈이 오잖아(Feat.헤이즈),2023.01.02.01,135142
61,STAY,"The Kid LAROI, Justin Bieber",Stay,2023.01.02.01,283178
62,Dynamite,방탄소년단,Dynamite (DayTime Version),2023.01.02.01,463005
65,주저하는 연인들을 위해,잔나비,전설,2023.01.02.01,416855
67,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,2023.01.02.01,174425
72,무지개,임영웅,IM HERO,2023.01.02.01,74103
73,Butter,방탄소년단,Butter,2023.01.02.01,296563
74,London Boy,임영웅,Polaroid,2023.01.02.01,60778
76,봄날,방탄소년단,YOU NEVER WALK ALONE,2023.01.02.01,561706
79,아버지,임영웅,IM HERO,2023.01.02.01,59517
81,Polaroid,임영웅,Polaroid,2023.01.02.01,54686
82,Permission to Dance,방탄소년단,Butter / Permission to Dance,2023.01.02.01,230596
83,Off My Face,Justin Bieber,Justice (The Complete Edition),2023.01.02.01,190151
85,A bientot,임영웅,IM HERO,2023.01.02.01,55639
87,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2023.01.02.01,287040
88,신호등,이무진,신호등,2023.01.02.01,302824
89,인생찬가,임영웅,IM HERO,2023.01.02.01,54561
90,내 손을 잡아,아이유,최고의 사랑 OST Part.4,2023.01.02.01,216257
93,All I Want for Christmas Is You,Mariah Carey,Merry Christmas (Deluxe Anniversary Edition),2023.01.02.01,236566
95,드라마,아이유,조각집,2023.01.02.01,190579
96,strawberry moon,아이유,strawberry moon,2023.01.02.01,230907
1,Ditto,NewJeans,NewJeans 'OMG',2023.01.09.02,281588
3,Hype Boy,NewJeans,NewJeans 1st EP 'New Jeans',2023.01.09.02,287894
4,사건의 지평선,윤하 (YOUNHA),YOUNHA 6th Album Repackage 'END THEORY : Final Edition',2023.01.09.02,322187
7,Attention,NewJeans,NewJeans 1st EP 'New Jeans',2023.01.09.02,239228
8,After LIKE,IVE (아이브),After LIKE,2023.01.09.02,241598
11,LOVE DIVE,IVE (아이브),LOVE DIVE,2023.01.09.02,249361
15,너의 모든 순간,성시경,별에서 온 그대 OST Part.7,2023.01.09.02,295879
19,해요 (2022),#안녕,해요 (2022),2023.01.09.02,97912
20,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,2023.01.09.02,212198
21,사랑인가 봐,멜로망스,사랑인가 봐 (사내맞선 OST 스페셜 트랙),2023.01.09.02,206592
34,취중고백,김민석,취중고백,2023.01.09.02,183412
38,ELEVEN,IVE (아이브),ELEVEN,2023.01.09.02,192152
40,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),2023.01.09.02,188432
41,우리들의 블루스,임영웅,IM HERO,2023.01.09.02,104437
42,I Don't Think That I Like Her,Charlie Puth,CHARLIE,2023.01.09.02,202590
44,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2023.01.09.02,438895
52,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),2023.01.09.02,230591
54,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2023.01.09.02,265321
56,다시 만날 수 있을까,임영웅,IM HERO,2023.01.09.02,84925
57,STAY,"The Kid LAROI, Justin Bieber",Stay,2023.01.09.02,283178
59,눈이 오잖아(Feat.헤이즈),이무진,눈이 오잖아(Feat.헤이즈),2023.01.09.02,135142
62,Dynamite,방탄소년단,Dynamite (DayTime Version),2023.01.09.02,463005
63,주저하는 연인들을 위해,잔나비,전설,2023.01.09.02,416855
68,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,2023.01.09.02,174425
71,Butter,방탄소년단,Butter,2023.01.09.02,296563
73,봄날,방탄소년단,YOU NEVER WALK ALONE,2023.01.09.02,561706
74,무지개,임영웅,IM HERO,2023.01.09.02,74103
75,London Boy,임영웅,Polaroid,2023.01.09.02,60778
77,Off My Face,Justin Bieber,Justice (The Complete Edition),2023.01.09.02,190151
80,Permission to Dance,방탄소년단,Butter / Permission to Dance,2023.01.09.02,230596
81,아버지,임영웅,IM HERO,2023.01.09.02,59517
83,Polaroid,임영웅,Polaroid,2023.01.09.02,54686
84,신호등,이무진,신호등,2023.01.09.02,302824
86,A bientot,임영웅,IM HERO,2023.01.09.02,55639
87,인생찬가,임영웅,IM HERO,2023.01.09.02,54561
88,내 손을 잡아,아이유,최고의 사랑 OST Part.4,2023.01.09.02,216257
94,strawberry moon,아이유,strawberry moon,2023.01.09.02,230907
96,드라마,아이유,조각집,2023.01.09.02,190579
1,Ditto,NewJeans,NewJeans 'OMG',2023.01.16.03,281587
3,Hype Boy,NewJeans,NewJeans 1st EP 'New Jeans',2023.01.16.03,287894
4,사건의 지평선,윤하 (YOUNHA),YOUNHA 6th Album Repackage 'END THEORY : Final Edition',2023.01.16.03,322187
7,Attention,NewJeans,NewJeans 1st EP 'New Jeans',2023.01.16.03,239228
8,After LIKE,IVE (아이브),After LIKE,2023.01.16.03,241598
12,LOVE DIVE,IVE (아이브),LOVE DIVE,2023.01.16.03,249361
16,너의 모든 순간,성시경,별에서 온 그대 OST Part.7,2023.01.16.03,295879
19,해요 (2022),#안녕,해요 (2022),2023.01.16.03,97912
20,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,2023.01.16.03,212198
22,사랑인가 봐,멜로망스,사랑인가 봐 (사내맞선 OST 스페셜 트랙),2023.01.16.03,206592
32,취중고백,김민석,취중고백,2023.01.16.03,183412
33,I Don't Think That I Like Her,Charlie Puth,CHARLIE,2023.01.16.03,202590
39,ELEVEN,IVE (아이브),ELEVEN,2023.01.16.03,192152
42,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),2023.01.16.03,188432
44,우리들의 블루스,임영웅,IM HERO,2023.01.16.03,104437
46,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2023.01.16.03,438895
55,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),2023.01.16.03,230591
56,STAY,"The Kid LAROI, Justin Bieber",Stay,2023.01.16.03,283178
57,다시 만날 수 있을까,임영웅,IM HERO,2023.01.16.03,84925
61,주저하는 연인들을 위해,잔나비,전설,2023.01.16.03,416855
63,Dynamite,방탄소년단,Dynamite (DayTime Version),2023.01.16.03,463005
64,눈이 오잖아(Feat.헤이즈),이무진,눈이 오잖아(Feat.헤이즈),2023.01.16.03,135142
66,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2023.01.16.03,265321
70,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,2023.01.16.03,174425
74,Butter,방탄소년단,Butter,2023.01.16.03,296563
76,봄날,방탄소년단,YOU NEVER WALK ALONE,2023.01.16.03,561706
78,Off My Face,Justin Bieber,Justice (The Complete Edition),2023.01.16.03,190151
79,무지개,임영웅,IM HERO,2023.01.16.03,74103
80,London Boy,임영웅,Polaroid,2023.01.16.03,60778
81,Permission to Dance,방탄소년단,Butter / Permission to Dance,2023.01.16.03,230596
83,아버지,임영웅,IM HERO,2023.01.16.03,59517
84,Polaroid,임영웅,Polaroid,2023.01.16.03,54686
86,신호등,이무진,신호등,2023.01.16.03,302824
89,A bientot,임영웅,IM HERO,2023.01.16.03,55639
91,내 손을 잡아,아이유,최고의 사랑 OST Part.4,2023.01.16.03,216257
92,인생찬가,임영웅,IM HERO,2023.01.16.03,54561
100,strawberry moon,아이유,strawberry moon,2023.01.16.03,230907
1,Ditto,NewJeans,NewJeans 'OMG',2023.01.23.04,281587
3,Hype Boy,NewJeans,NewJeans 1st EP 'New Jeans',2023.01.23.04,287893
4,사건의 지평선,윤하 (YOUNHA),YOUNHA 6th Album Repackage 'END THEORY : Final Edition',2023.01.23.04,322187
7,Attention,NewJeans,NewJeans 1st EP 'New Jeans',2023.01.23.04,239228
8,After LIKE,IVE (아이브),After LIKE,2023.01.23.04,241598
12,LOVE DIVE,IVE (아이브),LOVE DIVE,2023.01.23.04,249361
15,너의 모든 순간,성시경,별에서 온 그대 OST Part.7,2023.01.23.04,295879
17,해요 (2022),#안녕,해요 (2022),2023.01.23.04,97912
19,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,2023.01.23.04,212198
21,사랑인가 봐,멜로망스,사랑인가 봐 (사내맞선 OST 스페셜 트랙),2023.01.23.04,206592
22,I Don't Think That I Like Her,Charlie Puth,CHARLIE,2023.01.23.04,202590
32,취중고백,김민석,취중고백,2023.01.23.04,183412
39,ELEVEN,IVE (아이브),ELEVEN,2023.01.23.04,192152
42,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),2023.01.23.04,188432
44,우리들의 블루스,임영웅,IM HERO,2023.01.23.04,104437
45,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2023.01.23.04,438895
53,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),2023.01.23.04,230591
54,STAY,"The Kid LAROI, Justin Bieber",Stay,2023.01.23.04,283178
